# Simulation Monte Carlo Euribor - Modèle de Vasicek
# Paramètres: VasicekParams(κ=2.2526, θ=0.0080, σ=0.0254, r0=0.0202)
# Statistiques: {'mean': 0.009674764203068016, 'std': 0.012015233237465459, 'min': -0.03366419156587685, 'max': 0.060081085955185354, 'median': 0.00963988168535446, 'p05': -0.009919943228888953, 'p25': 0.0014581427020981415, 'p75': 0.01791847188161671, 'p95': 0.029084551634863745}
#
time_years,path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_21,path_22,path_23,path_24,path_25,path_26,path_27,path_28,path_29,path_30,path_31,path_32,path_33,path_34,path_35,path_36,path_37,path_38,path_39,path_40,path_41,path_42,path_43,path_44,path_45,path_46,path_47,path_48,path_49,path_50,path_51,path_52,path_53,path_54,path_55,path_56,path_57,path_58,path_59,path_60,path_61,path_62,path_63,path_64,path_65,path_66,path_67,path_68,path_69,path_70,path_71,path_72,path_73,path_74,path_75,path_76,path_77,path_78,path_79,path_80,path_81,path_82,path_83,path_84,path_85,path_86,path_87,path_88,path_89,path_90,path_91,path_92,path_93,path_94,path_95,path_96,path_97,path_98,path_99
0.0,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375,0.020210952380952375
0.003968253968253968,0.020587917900049706,0.018446291338765818,0.021297812434351852,0.021600595067091374,0.01699531381520602,0.0180287081313838,0.020306216810918605,0.019598951919278823,0.020075854696698706,0.018744019976305468,0.0215031783921537,0.021341356423745562,0.020207776124876408,0.021897903744104833,0.02084718757049209,0.01873406830129569,0.020689900618169287,0.0185754569407288,0.021501669088169185,0.020023098848312607,0.019808193489489725,0.01901813644055352,0.022049682663824018,0.019856502887389302,0.019420440360124143,0.019541790499274847,0.020950390473134305,0.020684634199984005,0.020759947890379434,0.02078875620846681,0.023513489198883956,0.01945533959824205,0.019286794018918762,0.01880656490780798,0.021083647142989152,0.02190066074266094,0.019921135492982814,0.018764545061598262,0.01878951012911162,0.021138773815862776,0.021286350156179898,0.020967662799151843,0.019042694709022846,0.02047236260991178,0.02028845154448141,0.02045090539036126,0.021490486320515596,0.020458720404540914,0.021183878650406867,0.02021024212585982,0.020563076389972994,0.021108028574366673,0.01778188646443418,0.019593491351285793,0.019353478026639594,0.019085109705976756,0.01966441001742771,0.022483518093289072,0.018723654573191063,0.021644732950137555,0.017422405116922612,0.01956926120431745,0.020361820156040687,0.021036254772402337,0.021235341693353182,0.02136613043562658,0.019547218982277556,0.0193662523816311,0.02146906068247809,0.019797933756213377,0.01807090226798437,0.018297692961731074,0.018638255286140864,0.020894411615758977,0.020329446013566864,0.021202308361941664,0.01942215272948339,0.02035510976281311,0.021098953972362756,0.019609934857064543,0.020830091992704955,0.01904840236289457,0.01952439838541429,0.01949464140098377,0.018198069379665584,0.020878185367536887,0.019355023388873023,0.0201225115616974,0.020868269866872353,0.02081377687787413,0.021162332676525446,0.019945760869031437,0.019428450565345333,0.019975650402891988,0.017415294511563695,0.017797881913720483,0.017996026965173866,0.018514356491116067,0.02073930983225661,0.018660509629485365
0.007936507936507936,0.02006539867034202,0.017876682030766974,0.020070271680381807,0.022162308734048865,0.01728929754821296,0.015406454176858807,0.017566741178388613,0.020172428623967627,0.018670258677554185,0.019129777956508203,0.02262708322458274,0.019198785576540513,0.01785139248217079,0.024441321022925074,0.02129311236487972,0.01797117168409487,0.019089866905593948,0.01766872262088378,0.01948568891771122,0.02132338974958014,0.01846635225901092,0.020662020136052825,0.021286922174352626,0.018089635141856283,0.0186401901793117,0.01526004968629798,0.020643129721278387,0.020301140592697695,0.021960242213485876,0.017671067842005953,0.025226196695251377,0.020660644614377856,0.021180734858315543,0.01862675686326528,0.022582315462696324,0.01943412061891383,0.02095100406580481,0.017440891573759283,0.01606372943435122,0.01923182510754952,0.021177249829985808,0.019539776444834043,0.0195437017950933,0.017481823151409018,0.0167917191458194,0.022526151399487458,0.02281018962145452,0.01867702263442765,0.021062103744008843,0.021725617964725025,0.02111923954188308,0.02122777222996527,0.01943935083478411,0.018326883855469378,0.01930242531630301,0.01895836264808858,0.019126522151286525,0.021734134703599,0.01874460354673482,0.021578433048684675,0.01566911186618122,0.020743605384199428,0.01869710676810094,0.020573003345309752,0.02064761031504865,0.02181784160520916,0.016069813763485406,0.020684329619467676,0.02027132254847245,0.02163623359775592,0.017220061954394347,0.018128589303433907,0.02159188583614282,0.020338289767730968,0.022193095483067672,0.02114733161861156,0.01998244595913852,0.020356906371005436,0.022333035631132453,0.018415137934826402,0.01914900653618598,0.01793338566722718,0.01958097142684932,0.019040991289073352,0.01923885564007475,0.02284187769457034,0.01770014046599641,0.018846042017707808,0.01846666679780786,0.02393372862059993,0.021530756072087032,0.02060393430439404,0.01719260344921932,0.01986754151730594,0.018142882976719236,0.01730846406766611,0.01962061128282924,0.022103032635755165,0.019117937191809892,0.0169381492736178
0.011904761904761904,0.02023910056295913,0.019221096401090734,0.017618385235729905,0.02158222650401777,0.01852750165227996,0.015445347497470502,0.019818868916294398,0.01755455145157086,0.015884063353801894,0.020256894359228554,0.02387616285371806,0.0187916754630212,0.018401735398914983,0.025482182816928614,0.019878950638699346,0.016757008180453784,0.019293669727586605,0.01902289584616456,0.017526852495624183,0.020889891126590305,0.017984556677020334,0.021215325517110802,0.02115515425551181,0.017130776594851044,0.020534346293502224,0.01433692465777156,0.020065739588826008,0.01765731377398236,0.020699785794521225,0.01840725487800348,0.025583830404589458,0.021503118810948314,0.021941282394324618,0.0218574946370624,0.02126180239761031,0.016753533150902635,0.019162924845018654,0.016236537979354815,0.01444054289479239,0.01928136703324888,0.023055341128705772,0.021889534311274644,0.020244482714682762,0.02080804866878453,0.01614623304949287,0.01979719179996431,0.02435605433174001,0.01565411237784614,0.019743740921265636,0.022432151659184097,0.02083976024846779,0.020806264825352326,0.017457302958817134,0.018218106405021087,0.020800645109934436,0.01889297171847819,0.0177055810683592,0.0196253592198331,0.017359919415938736,0.022082771266916386,0.01614842542383501,0.0193556052112359,0.015081292408170783,0.02113037162927741,0.0191056591998344,0.02279263173023909,0.014794114941405092,0.018998406560456767,0.02040639374162598,0.025270179555128374,0.018331274508366593,0.018255729282754173,0.022042779179871175,0.017439917789726693,0.020279631342597863,0.017031650445014798,0.022631208473187867,0.022679846032743665,0.022831430702680396,0.018537969326162036,0.016578991114944045,0.017496048132617365,0.022332875386720605,0.01915236185691683,0.01823988762581184,0.019910149758664914,0.019812476566068205,0.018638230551810728,0.015576002969518138,0.022320236482317977,0.01937601192598978,0.020282277513717827,0.017441340897785707,0.01896081381861327,0.019290503736403303,0.017351457575803583,0.021209407779540335,0.02140897350427391,0.023869435599364986,0.015959906500486756
0.015873015873015872,0.021609309608449204,0.02065266432691446,0.01872745929232202,0.022162622506385263,0.019091627433340808,0.015821471422434914,0.02036317448263273,0.018226933380956684,0.013577488266801902,0.01888956586038775,0.022096503624225973,0.020459250952734813,0.020943884210916704,0.021872419441370486,0.022265753938534825,0.0168175214390212,0.020806392515239386,0.019731749383507444,0.019736431425750697,0.021109554223255483,0.015724536134198924,0.02092974594286568,0.0218596674072695,0.01670589909207894,0.02147065960331149,0.014176225862582298,0.01901025967213986,0.015842125210015035,0.019963074856329806,0.01864077578112973,0.022307069442269456,0.020140898478112814,0.01863753060919697,0.020751723710579886,0.023051004223148,0.014786903435790776,0.02018379299465092,0.020700723249733027,0.01669851913853244,0.01939393887183853,0.02428886752538058,0.019584843808763762,0.017629959798748946,0.020740101425754894,0.016708909188780277,0.021435527786245134,0.023304993510932633,0.0158943339072953,0.019892966800048317,0.022094782041262886,0.020610398535311897,0.019331390027795936,0.017818941803174664,0.018438145939170047,0.019986277075735772,0.019856700527337335,0.019256503902953623,0.020601048374878903,0.015616713104951503,0.022116474417708237,0.014624654939554442,0.01940865455864416,0.013573221477350388,0.023047913236821604,0.02025472174953456,0.02449761618117075,0.016408995946273073,0.018469889292703684,0.01961847140990828,0.027890759158252624,0.017976685952293896,0.016007428377503633,0.023522671328962543,0.017585220850074496,0.02256910941333977,0.017338567151773183,0.022469475923667038,0.024980098784424393,0.020249546622687537,0.017512245609114328,0.015089721651990035,0.013915894054572293,0.023596309687580024,0.018165675245915912,0.019591015165211095,0.02042416232783394,0.020674643268700915,0.017818598761413774,0.014291736861942995,0.02233608334125027,0.020739007756315906,0.020093062862961312,0.01623971550190647,0.016953993691515012,0.01951551378938859,0.016386133981759414,0.020977926027107588,0.02090968389665005,0.023020720147744245,0.016357320807447482
0.01984126984126984,0.018847607409300367,0.021959767066752154,0.018539897280608904,0.021081475101593635,0.01859378653911842,0.01740339790769722,0.021418084190969234,0.017932513547360716,0.011713990554004251,0.017091177237478612,0.023170691499107603,0.018313716594460936,0.02064084466339857,0.026019280589588585,0.02287104430931394,0.017921516844672244,0.019002905689679318,0.0176730231199629,0.020899773719557826,0.0205435326656374,0.017525279307266845,0.021042969819104383,0.0274006660332223,0.015876515120074427,0.021970856905965327,0.012856800367233268,0.02071560249239454,0.016633506315430858,0.01848537477933304,0.01820035245084113,0.02452418135888644,0.022185970083339446,0.016449832342610365,0.020055713565685824,0.025977486807961518,0.01461984250877378,0.020527085602766625,0.022382823547552555,0.014659045311060636,0.01795553315523044,0.023787966256862032,0.02155987346522571,0.019327973084960294,0.021932646775803134,0.016569366696047874,0.02327455427599328,0.023085275168242013,0.016904167893270282,0.02139927209601202,0.02483136808691387,0.02056806365889577,0.01881263392841593,0.019953743418581756,0.020689715809699777,0.019173800495647833,0.018150855384150698,0.021257406768280182,0.018033818845405666,0.013012496588724439,0.02172314394632582,0.014729177715154498,0.01761933121854596,0.013877301550771643,0.02333871887197026,0.019380907207235714,0.027589708547897718,0.017018945559652096,0.020174321741960252,0.01719617958048336,0.025381109520376276,0.01862094393373526,0.018890618966395753,0.02177639546528039,0.017728595358232332,0.020472719465752947,0.016111281088502273,0.022648594877421355,0.024044765692837863,0.018061632499024465,0.015313025490639088,0.012023221803723519,0.014622601404380821,0.024409576068351056,0.01901926176231832,0.01804020165790138,0.0219160450105389,0.021687822261809354,0.01774316624981798,0.013986300640071569,0.02117502424332597,0.020932013978267522,0.022561468041655923,0.017978913487233236,0.016466586651759433,0.020271193789349457,0.014557648701207038,0.02202549634453613,0.01947186906044478,0.02398670599421178,0.021011941661501995
0.023809523809523808,0.018875356866667786,0.020619128365465256,0.01845777653258139,0.020581511527431234,0.02071772194615028,0.017248871734975118,0.019096779541441407,0.018638593788779596,0.014525862151844888,0.01891688217936218,0.02127943564973738,0.017794273126104553,0.020479812285275387,0.025829711062185907,0.02334576821513423,0.01728552163624788,0.017447056372839005,0.019103145180958625,0.018995866746261053,0.019154749680972548,0.01564150383555268,0.02190226098894775,0.027397915815262613,0.017213852159716474,0.020596324612175115,0.010818305224568059,0.01989579716986732,0.016266349878219573,0.01872540664954928,0.015430459042516836,0.02513990492917774,0.020635853418148876,0.015343862264610255,0.021818053770245035,0.022340781554757733,0.015074888422326266,0.020923553221365885,0.020951125853035196,0.013888194815728403,0.019811954180338646,0.026774027882222266,0.023135256254864678,0.022231008247536363,0.020707942196561257,0.013976926699378119,0.023055144593636695,0.02423320812175354,0.01387130403536057,0.01980484437340357,0.023383279633972104,0.02102442408672223,0.01907925441687099,0.01861313984247282,0.020863490548690244,0.017251426708282676,0.01738170700268041,0.019125399369255044,0.01770557875485602,0.011693324061122404,0.022700867193965385,0.014627914016934567,0.017172934761523116,0.016641313101038828,0.02381298592915876,0.018693616945776415,0.026486024454611505,0.015057827597537748,0.01996137885760635,0.017604586624697438,0.022177846611788083,0.01635441755730755,0.017972062576202843,0.019905117205884008,0.017711240071259685,0.020652153384432527,0.015844632886669728,0.023394793111840246,0.022970753660506264,0.01789930988067247,0.013650354143179711,0.012441042131251728,0.014684887197470102,0.02235503675034254,0.018674573208199898,0.017890943051590207,0.022240083048183087,0.022072988763121214,0.016508197173763256,0.015149566395802989,0.021891145532057843,0.019663262439094286,0.020612304870477077,0.016858163921522902,0.014047761130445997,0.02049359798121611,0.016384604391324435,0.02416502210130795,0.017635176640012,0.025097862960691747,0.021031053763050835
0.027777777777777776,0.017168061555522595,0.02043166939981949,0.01622076101358972,0.01933056910893753,0.020215963513707927,0.016494979845939135,0.0201560581345074,0.017369152068934763,0.01053432038328328,0.016135227204728368,0.021133209838967035,0.016772872629534488,0.01839950583190093,0.028790480542196684,0.02452943360258735,0.01711016210690363,0.01773487165764695,0.01858238959459289,0.016901462476686717,0.020697377006198774,0.016929691339101376,0.018629687221653073,0.02758624521395221,0.017668636815214966,0.019972153289546307,0.01413374230110282,0.022957619038764886,0.015591878722183134,0.018275416007657145,0.014822732521033862,0.02401406950608425,0.0190572915883465,0.016086076627679653,0.024819285205326638,0.024682213051187802,0.01626913067509199,0.016975206605505336,0.017866641175362002,0.015530952008784408,0.022286246334649384,0.027489184123665265,0.022514213560458175,0.02425842263161944,0.021795384527878107,0.015735606160493847,0.019964646104080636,0.02463589185418731,0.016645636362303796,0.020540154986616047,0.024756923250811906,0.02096677452149643,0.019149925556717948,0.020752742528524118,0.019682611591335823,0.015946850379300416,0.01653692164692907,0.019064061958002906,0.015055240640169849,0.012825097669461102,0.022308783580285374,0.015928878794198735,0.013716712498086491,0.01793046643013448,0.025801785939747884,0.019297229629200604,0.02636965252348665,0.016373304302377562,0.02188018942314057,0.018352275653113752,0.02300383171868585,0.018919311396349,0.019095897019203435,0.018524973673137112,0.019642451699563225,0.020342844035254406,0.01582815724025253,0.023428342783253567,0.02438091360782895,0.020596837006545236,0.013639292113388733,0.015159126617702405,0.014887854384001998,0.024460767539301893,0.01889593868957163,0.017018995152736943,0.025174900560464765,0.02101178943746728,0.015389932628027916,0.013085846691429337,0.023786156515447934,0.02195424903836437,0.021094655734269364,0.015212704029074818,0.013983471801612407,0.019900779188899535,0.014669148858059587,0.023242866455159338,0.01835521448490853,0.023982217986893418,0.021380043615806716
0.031746031746031744,0.016076786516123882,0.0204929001625143,0.01633644833213218,0.01946628404727242,0.02063987526665116,0.01476597126882901,0.022449514398947667,0.016971736126362425,0.010981672070789452,0.015018060336981245,0.021512753892560178,0.020003000994865332,0.01673163054091129,0.026829050375619598,0.02300576932410804,0.01649882102784023,0.016818162085596777,0.01683114351598917,0.016743479949224482,0.0230710461436244,0.016611944239353135,0.01838182665656055,0.027958457836203654,0.018614419071476783,0.022052998397688744,0.01446178381117971,0.022820606229095833,0.013945488781679286,0.01936279377188355,0.0134173312319756,0.022477530020499042,0.01926681206699198,0.01846954083995804,0.025826921490618767,0.024474307278337097,0.014632549257908186,0.019319842442034454,0.017689052407911812,0.015002065550548201,0.02304362057302784,0.026602491523315758,0.02118611241441402,0.02306754981859024,0.020622180049103156,0.013871601564410665,0.017885339341029267,0.026036269559930728,0.017634248650352628,0.019118464139034973,0.026023035365717196,0.021344333260752652,0.018535341072070055,0.01868727320179997,0.020122776562260563,0.0188473391887598,0.01648448465743547,0.02055642459439946,0.014655591318679254,0.014250637341927346,0.02194254232291532,0.012027821221762481,0.012516700112589535,0.01805306499999163,0.027367925872335,0.01895255150781734,0.026253991870740657,0.015363807881470029,0.024242991327998464,0.020650536587874194,0.021793623785933195,0.01640736810528852,0.016119262252040637,0.01939265105229909,0.019754529747391714,0.018988212637773068,0.01619176663390271,0.021331905584569988,0.025501493088738014,0.01987618106569654,0.011867057616768237,0.014511220662545982,0.014187478998419581,0.024896015926987595,0.020656317371819898,0.01871347660989985,0.025276622596014094,0.020598195758643013,0.014418850277098222,0.010225092234498575,0.02361540081748333,0.020475040003054914,0.02291882867646176,0.014829167813545454,0.015120390719437299,0.01902672999753052,0.013534324737292651,0.024070759867660902,0.01870556055979701,0.02435347855634776,0.02111194368160487
0.03571428571428571,0.01457222914243537,0.018378234243998304,0.016792326547697054,0.019608792227487987,0.016984794729884543,0.012632571997806433,0.02272767711436643,0.016777211772128247,0.010316923691346298,0.015920560344543266,0.019094595865535982,0.018948903772042735,0.01747930093047086,0.025627722339624945,0.023370333555256053,0.014597983225865032,0.015427918485024778,0.013914479277836882,0.013389732961619785,0.02217924161072859,0.017252359214232346,0.01810693147782415,0.02962909078581732,0.01789469859455862,0.01855164554010436,0.01495278432558369,0.020971335056196284,0.014093388462437286,0.015622049265573644,0.012931393834775734,0.02346815631671904,0.020091370869301836,0.017977356323854676,0.025586852541007992,0.023536188738389717,0.01409876886927475,0.020217658893407927,0.01640885267118931,0.013901839988047573,0.02039441815632638,0.027467231027158617,0.020559670037677936,0.020922375920073594,0.02181988843800991,0.013658749271723218,0.01652868239744728,0.027210903515869998,0.016918242239822127,0.016433601015786867,0.027302729460064002,0.01980125416938956,0.023165209925459687,0.017795896984991722,0.016718512052906184,0.0214584849649877,0.016232893458200434,0.020765906014752412,0.015118076073760632,0.01194168743528393,0.01828140820802504,0.015017325336792745,0.009900364186115757,0.020486128975699475,0.02794781536543595,0.019047916070622218,0.025259753082861342,0.018889388204316074,0.022909076301424892,0.019393083446620496,0.022656797021137782,0.015174981593643342,0.014350352539438465,0.01911428981846088,0.020660759819650838,0.021799683165354602,0.019352960312377702,0.018277287213495724,0.026922410961899373,0.018119720407384226,0.010261282220545256,0.013510720217538094,0.013088438752111933,0.02295885893266814,0.016757188335967496,0.020839874254721648,0.026471947714141696,0.020378412681439837,0.01273942846209852,0.01209125332840451,0.023294156479173992,0.019366930253232835,0.02008643711830291,0.01554464058203319,0.014443554180554477,0.019263671792721957,0.013672812890891155,0.02485939306353734,0.018875995058537418,0.02364202471422495,0.021798467850775452
